"Date","New_Loc","STSR","Depth","SST","Trip"
2022-09-07,"Joubertsdam",0,8.8,14.3,2
2022-09-08,"Joubertsdam",0,8.8,14.5,1
2022-09-08,"Joubertsdam",0,9.4,14.5,2
2022-09-09,"Joubertsdam",0,8.7,14.6,1
2022-09-09,"Joubertsdam",0,10,15,2
2022-09-10,"Joubertsdam",0,9.5,14.2,1
2022-09-10,"Joubertsdam",1,9.9,14.5,2
2022-09-12,"Joubertsdam",0,7.8,14.4,1
2022-09-12,"Joubertsdam",1,9.9,14.7,2
2022-09-13,"Joubertsdam",1,9,15,1
2022-09-13,"Joubertsdam",0,9.8,15,2
2022-09-14,"Joubertsdam",1,NA,15.1,1
2022-09-14,"Joubertsdam",0,NA,15.9,2
2022-09-15,"Joubertsdam",0,7.8,15.7,1
2022-09-15,"Joubertsdam",0,8.06,16.1,2
2022-09-16,"Joubertsdam",0,8.5,15.7,1
2022-09-16,"Joubertsdam",1,8.5,15.8,2
2022-09-16,"Joubertsdam",1,8.5,15.7,3
2022-09-17,"Joubertsdam",0,8.3,15.6,1
2022-09-17,"Joubertsdam",0,9.7,15.6,2
2022-09-17,"Joubertsdam",0,9.7,15.7,3
2022-09-19,"Joubertsdam",0,9.3,15.6,1
2022-09-19,"Joubertsdam",0,8.1,15.9,2
2022-09-19,"Joubertsdam",0,8.9,15.9,3
2022-09-20,"Joubertsdam",0,8.4,15.6,1
2022-09-20,"Joubertsdam",0,9.6,16,2
2022-09-21,"Joubertsdam",0,9.6,15.7,1
2022-09-21,"Joubertsdam",0,9.8,15.8,2
2022-09-22,"Joubertsdam",0,7.8,15.7,1
2022-09-23,"Joubertsdam",0,8.9,15.7,1
2022-09-23,"Joubertsdam",0,8.1,15.9,2
2022-09-24,"Joubertsdam",0,7.8,15.5,1
2022-09-24,"Joubertsdam",0,8.6,15.6,2
2022-09-24,"Joubertsdam",1,8.5,15.7,3
2022-09-25,"Joubertsdam",0,NA,NA,1
2022-09-25,"Joubertsdam",0,7.7,16.2,2
2022-09-26,"Joubertsdam",0,7.9,15.6,1
2022-09-26,"Joubertsdam",0,9,15.6,2
2022-09-27,"Joubertsdam",0,8.2,15.6,1
2022-09-27,"Joubertsdam",0,8.5,15.7,2
2022-09-27,"Joubertsdam",0,9.6,16.1,3
2022-09-28,"Joubertsdam",0,7.1,16.2,1
2022-09-28,"Joubertsdam",0,8.5,16.5,2
2022-09-29,"Joubertsdam",0,7.5,16.4,1
2022-09-29,"Joubertsdam",0,8.1,16.6,2
2022-09-30,"Joubertsdam",0,9.6,15.9,1
2022-09-30,"Joubertsdam",0,9.1,16,2
2022-10-01,"Joubertsdam",0,9.9,16.3,1
2022-10-01,"Joubertsdam",0,6.9,16.5,2
2022-10-02,"Joubertsdam",0,6,16,1
2022-10-02,"Joubertsdam",0,8.6,16.4,2
2022-10-03,"Joubertsdam",0,8,16.4,1
2022-10-04,"Joubertsdam",0,8.8,16.4,1
2022-10-04,"Joubertsdam",0,9.07,16.7,2
2022-10-05,"Joubertsdam",0,9.2,16.4,1
2022-10-05,"Joubertsdam",0,NA,16.5,2
2022-10-05,"Joubertsdam",1,9.3,16.8,3
2022-10-07,"Joubertsdam",0,8.8,16.3,1
2022-10-07,"Joubertsdam",1,10,16.5,2
2022-10-08,"Joubertsdam",0,9.9,16.5,1
2022-10-08,"Joubertsdam",0,5.6,16.9,2
2022-10-08,"Joubertsdam",1,9.8,16.9,3
2022-10-09,"Joubertsdam",1,NA,16.8,1
2022-10-09,"Joubertsdam",1,NA,17.1,2
2022-10-10,"Joubertsdam",1,9.4,16.2,1
2022-10-11,"Joubertsdam",0,10,16.9,1
2022-10-11,"Joubertsdam",1,NA,16.2,2
2022-10-11,"Joubertsdam",1,NA,15.8,3
2022-10-12,"Joubertsdam",1,9,16.6,1
2022-10-12,"Joubertsdam",0,9.7,16.8,2
2022-10-13,"Joubertsdam",1,9.5,15.4,1
2022-10-13,"Joubertsdam",0,NA,16.9,2
2022-10-13,"Joubertsdam",1,5.5,16.9,3
2022-10-14,"Joubertsdam",0,8.8,16.8,1
2022-10-14,"Joubertsdam",0,8.7,16.6,2
2022-10-16,"Joubertsdam",0,9.4,15.4,1
2022-10-16,"Joubertsdam",0,9.9,15.6,2
2022-10-17,"Joubertsdam",0,10,15,1
2022-10-17,"Joubertsdam",1,9.4,15,2
2022-10-17,"Joubertsdam",0,8,15.5,3
2022-10-18,"Joubertsdam",0,9.8,16,1
2022-10-18,"Joubertsdam",0,9.8,16.1,2
2022-10-19,"Joubertsdam",0,8.7,16,1
2022-10-19,"Joubertsdam",2,8.7,16.6,2
2022-10-19,"Joubertsdam",1,9.07,17.7,3
2022-10-20,"Joubertsdam",1,7.5,16.7,1
2022-10-20,"Joubertsdam",1,8.4,16.6,2
2022-10-20,"Joubertsdam",1,8.7,17.2,3
2022-10-20,"Joubertsdam",1,9.1,17.2,4
2022-10-21,"Joubertsdam",0,8.6,16.3,1
2022-10-21,"Joubertsdam",0,9.7,16.5,2
2022-10-21,"Joubertsdam",0,9.5,16.9,3
2022-10-22,"Joubertsdam",1,9.6,15.8,1
2022-10-22,"Joubertsdam",0,9.8,15.9,2
2022-10-23,"Joubertsdam",1,NA,14.9,1
2022-10-23,"Joubertsdam",0,NA,14.8,2
2022-10-24,"Joubertsdam",0,9.1,14.3,1
2022-10-24,"Joubertsdam",0,8.9,14.9,2
2022-10-24,"Joubertsdam",0,9.7,15,3
2022-10-25,"Joubertsdam",0,8.4,15.5,1
2022-10-25,"Joubertsdam",1,9.2,16,2
2022-10-25,"Joubertsdam",0,9.3,16.1,3
2022-10-26,"Joubertsdam",0,9.6,15.2,1
2022-10-26,"Joubertsdam",0,10.1,15,2
2022-10-27,"Joubertsdam",0,NA,15.7,1
2022-10-27,"Joubertsdam",0,NA,15.8,2
2022-10-28,"Joubertsdam",0,NA,13.8,1
2022-10-28,"Joubertsdam",0,5.6,14,2
2022-10-29,"Joubertsdam",0,9.7,13.4,1
2022-10-29,"Joubertsdam",0,NA,13.8,2
2022-10-29,"Joubertsdam",1,NA,14.6,3
2022-10-30,"Joubertsdam",1,NA,14,1
2022-10-30,"Joubertsdam",1,10,14.6,2
2022-10-30,"Joubertsdam",0,NA,14.6,3
2022-10-31,"Joubertsdam",0,9.9,13.5,1
2022-10-31,"Joubertsdam",0,NA,13.4,2
2022-11-02,"Joubertsdam",0,9.9,13.9,1
2022-11-02,"Joubertsdam",0,10,13,2
2022-11-03,"Joubertsdam",0,NA,12.8,1
2022-11-03,"Joubertsdam",0,NA,12.5,2
2022-11-04,"Joubertsdam",0,9.6,11.9,1
2022-11-04,"Joubertsdam",0,10,12.2,2
2022-11-04,"Joubertsdam",0,9.7,12.3,3
2022-11-05,"Joubertsdam",0,8.9,12.9,1
2022-11-05,"Joubertsdam",0,9.8,13.3,2
2022-11-06,"Joubertsdam",0,NA,12.6,1
2022-11-06,"Joubertsdam",0,NA,12.6,2
2022-11-07,"Joubertsdam",0,7.9,12,1
2022-11-07,"Joubertsdam",0,9.1,12.4,2
2022-11-08,"Joubertsdam",0,9.8,13.8,1
2022-11-08,"Joubertsdam",0,9.6,14,2
2022-11-09,"Joubertsdam",0,8.4,14.2,1
2022-11-09,"Joubertsdam",0,10,14.6,2
2022-11-10,"Joubertsdam",0,8.8,14,1
2022-11-10,"Joubertsdam",0,8.9,14.2,2
2022-11-10,"Joubertsdam",0,10.2,14.2,3
2022-11-11,"Joubertsdam",0,7.5,13.1,1
2022-11-11,"Joubertsdam",0,7.3,13.5,2
2022-11-11,"Joubertsdam",0,9,13.3,3
2022-11-13,"Joubertsdam",0,8.8,14.2,1
2022-11-13,"Joubertsdam",0,6.8,14.6,2
2022-11-13,"Joubertsdam",0,7,14.7,3
2022-11-14,"Joubertsdam",0,9,15.1,1
2022-11-14,"Joubertsdam",0,7.1,15.4,2
2022-11-16,"Joubertsdam",0,8.8,15.5,1
2022-11-16,"Joubertsdam",0,9.5,15.9,2
2022-11-17,"Joubertsdam",0,8.7,16.4,1
2022-11-17,"Joubertsdam",0,9.3,16.5,2
2022-11-17,"Joubertsdam",0,10.8,16,3
2022-11-18,"Joubertsdam",0,9.5,17.1,1
2022-11-19,"Joubertsdam",0,9.8,17.3,1
2022-11-19,"Joubertsdam",0,9.9,17.4,2
2022-11-20,"Joubertsdam",0,9.2,17.4,1
2022-11-20,"Joubertsdam",0,NA,17.8,2
2022-11-21,"Joubertsdam",0,NA,17.7,1
2022-11-22,"Joubertsdam",0,6,17.9,1
2022-11-22,"Joubertsdam",0,NA,18.2,2
2022-11-25,"Joubertsdam",0,9,17.5,1
2022-11-25,"Joubertsdam",0,8.7,18.3,2
2022-11-25,"Joubertsdam",0,10,18.6,3
2022-11-26,"Joubertsdam",0,9.7,17.4,1
2022-11-26,"Joubertsdam",0,9.4,17.7,2
2022-11-26,"Joubertsdam",0,NA,17.7,3
2022-11-27,"Joubertsdam",0,10,17.8,1
2022-11-27,"Joubertsdam",0,NA,17.8,2
2022-11-28,"Joubertsdam",0,7.1,16.4,1
2022-11-29,"Joubertsdam",0,9.8,15.2,1
2022-11-29,"Joubertsdam",0,9.8,15.9,2
2022-11-30,"Joubertsdam",0,9.4,16.5,1
2022-11-30,"Joubertsdam",0,9.1,16.9,2
2022-12-01,"Joubertsdam",0,NA,17.7,1
2022-12-03,"Joubertsdam",0,9.8,18.2,1
2022-12-03,"Joubertsdam",0,9.5,18.5,2
2022-12-04,"Joubertsdam",0,9,18.4,1
2022-12-04,"Joubertsdam",0,NA,18.5,2
2022-12-05,"Joubertsdam",0,10,18.6,1
2022-12-06,"Joubertsdam",0,10,19.4,1
2022-12-07,"Joubertsdam",0,9.8,19.8,1
2022-12-07,"Joubertsdam",0,9.8,19.8,2
2022-12-08,"Joubertsdam",0,9.4,19.8,1
2022-12-09,"Joubertsdam",0,8.7,19,1
2022-12-09,"Joubertsdam",0,8.9,19,2
2022-12-10,"Joubertsdam",0,NA,NA,1
2022-12-12,"Joubertsdam",0,9.06,14.1,1
2022-12-12,"Joubertsdam",0,8.6,14.6,2
2022-12-13,"Joubertsdam",0,8.9,14,1
2022-12-13,"Joubertsdam",0,8.9,14,2
2022-12-13,"Joubertsdam",0,7.3,15.8,3
2022-12-14,"Joubertsdam",1,9.8,18.6,1
2022-12-14,"Joubertsdam",0,8.9,18.6,2
2022-12-14,"Joubertsdam",0,10.1,18.6,3
2022-12-15,"Joubertsdam",0,NA,NA,1
2022-12-15,"Joubertsdam",0,NA,NA,2
2022-12-16,"Joubertsdam",0,NA,16.6,1
2022-12-17,"Joubertsdam",0,NA,17.7,1
2022-12-17,"Joubertsdam",0,NA,17.8,2
2022-12-18,"Joubertsdam",0,NA,15.7,1
2022-12-18,"Joubertsdam",0,NA,15.7,2
2022-12-19,"Joubertsdam",0,9.4,14.5,1
2022-12-19,"Joubertsdam",0,9.8,14.6,2
2022-12-20,"Joubertsdam",0,7.7,16.5,1
2022-12-20,"Joubertsdam",0,8.9,16.6,2
2022-12-20,"Joubertsdam",0,NA,NA,3
2022-12-21,"Joubertsdam",0,NA,12.6,1
2022-12-21,"Joubertsdam",0,10,12.6,2
2022-12-21,"Joubertsdam",0,10,12.6,3
2022-12-21,"Joubertsdam",0,NA,12.6,4
2022-12-22,"Joubertsdam",0,9.3,12.4,1
2022-12-22,"Joubertsdam",0,11,13,2
2022-12-22,"Joubertsdam",0,10.3,13.1,3
2022-12-22,"Joubertsdam",0,NA,13,4
2022-12-22,"Joubertsdam",0,NA,13,5
2022-12-23,"Joubertsdam",0,9.2,15.2,1
2022-12-23,"Joubertsdam",0,8.8,14.8,2
2022-12-23,"Joubertsdam",0,10.6,15.1,3
2022-12-23,"Joubertsdam",0,NA,15.5,4
2022-12-24,"Joubertsdam",0,8.3,14.7,1
2022-12-24,"Joubertsdam",0,9.9,14.8,2
2022-12-24,"Joubertsdam",0,NA,14.7,3
2022-12-26,"Joubertsdam",0,10.2,15.7,1
2022-12-26,"Joubertsdam",0,10,15.7,2
2022-12-26,"Joubertsdam",0,7.9,15.5,3
2022-12-26,"Joubertsdam",0,NA,15.7,4
2022-12-26,"Joubertsdam",0,NA,15.6,5
2022-12-27,"Joubertsdam",0,10.6,16.4,1
2022-12-27,"Joubertsdam",0,9.2,16.5,2
2022-12-27,"Joubertsdam",0,NA,16,3
2022-12-27,"Joubertsdam",0,9.9,17.5,4
2022-12-28,"Joubertsdam",1,NA,17.4,1
2022-12-28,"Joubertsdam",1,8.9,17.6,2
2022-12-28,"Joubertsdam",0,NA,17.6,3
2022-12-28,"Joubertsdam",0,9.1,17.6,4
2022-12-29,"Joubertsdam",0,NA,17.7,1
2022-12-29,"Joubertsdam",0,7.7,17.7,2
2022-12-29,"Joubertsdam",0,NA,17.7,3
2022-12-29,"Joubertsdam",0,7.7,17.6,4
2022-12-30,"Joubertsdam",0,NA,17,1
2022-12-30,"Joubertsdam",1,7.5,16.9,2
2022-12-30,"Joubertsdam",0,NA,NA,3
2022-12-30,"Joubertsdam",1,8.8,16.4,4
2022-12-31,"Joubertsdam",0,9.8,12.4,1
2022-12-31,"Joubertsdam",0,NA,13.9,2
2022-12-31,"Joubertsdam",0,9.9,12.4,3
2022-12-31,"Joubertsdam",0,NA,14,4
2023-01-02,"Joubertsdam",0,7,12.1,1
2023-01-02,"Joubertsdam",0,NA,NA,2
2023-01-02,"Joubertsdam",0,10.7,11.9,3
2023-01-02,"Joubertsdam",0,NA,NA,4
2023-01-03,"Joubertsdam",0,8.9,12.9,1
2023-01-03,"Joubertsdam",0,NA,NA,2
2023-01-03,"Joubertsdam",0,9.8,12.2,3
2023-01-03,"Joubertsdam",0,NA,NA,4
2023-01-03,"Joubertsdam",0,10.5,12.9,5
2023-01-03,"Joubertsdam",0,NA,NA,6
2023-01-04,"Joubertsdam",0,7.3,13.3,1
2023-01-04,"Joubertsdam",0,NA,13.6,2
2023-01-04,"Joubertsdam",0,8.2,13.9,3
2023-01-04,"Joubertsdam",0,NA,14,4
2023-01-05,"Joubertsdam",0,10.2,13.3,1
2023-01-05,"Joubertsdam",0,10,14.1,2
2023-01-05,"Joubertsdam",0,11.6,14.3,3
2023-01-06,"Joubertsdam",0,5.6,13.8,1
2023-01-06,"Joubertsdam",0,6.7,14,2
2023-01-07,"Joubertsdam",0,8.5,13.4,1
2023-01-07,"Joubertsdam",0,8.2,13.2,2
2023-01-07,"Joubertsdam",0,NA,13.4,3
2023-01-07,"Joubertsdam",0,NA,13,4
2023-01-08,"Joubertsdam",0,9.4,12.8,1
2023-01-08,"Joubertsdam",0,NA,13.1,2
2023-01-08,"Joubertsdam",0,8.7,13,3
2023-01-08,"Joubertsdam",0,NA,13.4,4
2023-01-09,"Joubertsdam",0,9,15,1
2023-01-09,"Joubertsdam",0,8.8,16.2,2
2023-01-10,"Joubertsdam",0,7.8,16.5,1
2023-01-10,"Joubertsdam",0,7.4,17.2,2
2023-01-10,"Joubertsdam",0,7.6,17.4,3
2023-01-11,"Joubertsdam",0,6.5,17.4,1
2023-01-11,"Joubertsdam",0,6.7,18.1,2
2023-01-12,"Joubertsdam",1,8.6,16.3,1
2023-01-12,"Joubertsdam",0,7.5,15.8,2
2023-01-13,"Joubertsdam",1,9.6,15.2,1
2023-01-13,"Joubertsdam",1,10,15.6,2
2023-01-13,"Joubertsdam",0,9.5,15.9,3
2023-01-14,"Joubertsdam",1,8.8,17.7,1
2023-01-14,"Joubertsdam",0,7.9,17.9,2
2023-01-15,"Joubertsdam",0,8.9,16.7,1
2023-01-15,"Joubertsdam",0,9.2,17.2,2
2023-01-17,"Joubertsdam",0,8.8,14.2,1
2023-01-17,"Joubertsdam",0,9.4,13.9,2
2023-01-18,"Joubertsdam",0,8.4,13,1
2023-01-18,"Joubertsdam",1,8.6,14.7,2
2023-01-19,"Joubertsdam",1,NA,16,1
2023-01-20,"Joubertsdam",1,7.3,17.3,1
2023-01-20,"Joubertsdam",0,8,18.8,2
2023-01-21,"Joubertsdam",0,8.5,19.6,1
2023-01-21,"Joubertsdam",0,8.6,19.7,2
2023-01-22,"Joubertsdam",0,9.6,20.1,1
2023-01-23,"Joubertsdam",1,8.09,18.9,1
2023-01-25,"Joubertsdam",1,8.9,18.4,1
2023-01-26,"Joubertsdam",0,9.8,18.1,1
2023-01-26,"Joubertsdam",0,9.9,18.3,2
2023-01-27,"Joubertsdam",1,9.8,18.4,1
2023-01-27,"Joubertsdam",0,10.2,18.7,2
2023-01-28,"Joubertsdam",0,9.95,17.7,1
2023-01-29,"Joubertsdam",0,9.7,15.4,1
2023-01-29,"Joubertsdam",0,9.9,14.2,2
2023-01-30,"Joubertsdam",1,9.9,11.1,1
2023-01-31,"Joubertsdam",0,9.84,11,1
2023-01-31,"Joubertsdam",0,9,11,2
2023-01-31,"Joubertsdam",0,9.85,11.7,3
2023-02-01,"Joubertsdam",0,8.2,13.2,1
2023-02-01,"Joubertsdam",0,8.1,13.5,2
2023-02-02,"Joubertsdam",1,9,15.7,1
2023-02-03,"Joubertsdam",0,9.8,14.6,1
2023-02-04,"Joubertsdam",0,7.3,12.2,1
2023-02-04,"Joubertsdam",0,7.9,12.5,2
2023-02-05,"Joubertsdam",0,6.1,13.9,1
2023-02-06,"Joubertsdam",0,8,13,1
2023-02-06,"Joubertsdam",0,NA,13.5,2
2023-02-07,"Joubertsdam",0,7.2,14,1
2023-02-08,"Joubertsdam",0,8.2,12.1,1
2023-02-08,"Joubertsdam",0,7.9,11.5,2
2023-02-09,"Joubertsdam",0,9.5,11.4,1
2023-02-09,"Joubertsdam",0,8.1,12,2
2023-02-10,"Joubertsdam",0,10,10.5,1
2023-02-10,"Joubertsdam",0,8.8,10.7,2
2023-02-11,"Joubertsdam",0,6.1,11.9,1
2023-02-11,"Joubertsdam",0,6,11.5,2
2023-02-12,"Joubertsdam",0,9.1,12.8,1
2023-02-13,"Joubertsdam",0,8.1,15.2,1
2023-02-14,"Joubertsdam",0,NA,15.2,1
2023-02-14,"Joubertsdam",0,NA,15.2,2
2023-02-14,"Joubertsdam",0,NA,15.6,3
2023-02-15,"Joubertsdam",0,9.58,15.2,1
2023-02-15,"Joubertsdam",1,9.6,15.2,2
2023-02-17,"Joubertsdam",0,5.2,11.3,1
2023-02-17,"Joubertsdam",0,5,10.8,2
2023-02-18,"Joubertsdam",0,7.2,11.5,1
2023-02-19,"Joubertsdam",0,9.8,13.8,1
2023-02-22,"Joubertsdam",0,NA,14.6,1
2023-02-22,"Joubertsdam",0,NA,15.8,2
2023-02-23,"Joubertsdam",0,9.4,15.3,1
2023-02-23,"Joubertsdam",0,8.7,15.2,2
2023-02-24,"Joubertsdam",0,9.29,15.4,1
2023-02-24,"Joubertsdam",0,7.5,16.4,2
2023-02-25,"Joubertsdam",1,8.3,17.2,1
2023-02-25,"Joubertsdam",1,NA,17.3,2
2023-02-26,"Joubertsdam",1,9.7,15,1
2023-02-26,"Joubertsdam",0,NA,NA,2
2023-02-27,"Joubertsdam",2,9,14.7,1
2023-02-27,"Joubertsdam",1,8.2,14.8,2
2023-02-28,"Joubertsdam",1,NA,13.8,1
2023-02-28,"Joubertsdam",2,NA,13.7,2
2023-03-01,"Joubertsdam",0,NA,NA,1
2023-03-01,"Joubertsdam",0,NA,NA,2
2023-03-02,"Joubertsdam",0,NA,NA,1
2023-03-02,"Joubertsdam",0,NA,NA,2
2023-03-03,"Joubertsdam",0,NA,NA,1
2023-03-04,"Joubertsdam",0,9.3,13.4,1
2023-03-04,"Joubertsdam",0,7.1,14,2
2023-03-06,"Joubertsdam",0,7.8,14.2,1
2023-03-07,"Joubertsdam",0,8.8,13.4,1
2023-03-07,"Joubertsdam",0,NA,NA,2
2023-03-07,"Joubertsdam",0,8.9,13.7,3
2023-03-07,"Joubertsdam",0,NA,NA,4
2023-03-09,"Joubertsdam",0,10.1,15.2,1
2023-03-09,"Joubertsdam",0,NA,NA,2
2023-03-10,"Joubertsdam",0,7.4,15.1,1
2023-03-10,"Joubertsdam",0,6.5,15.4,2
2023-03-10,"Joubertsdam",0,7.8,15.8,3
2023-03-12,"Joubertsdam",1,7.4,14.4,1
2023-03-12,"Joubertsdam",0,9,16,2
2023-03-12,"Joubertsdam",0,NA,NA,3
2023-03-13,"Joubertsdam",2,6.59,15.7,1
2023-03-13,"Joubertsdam",2,6.9,16,2
2023-03-14,"Joubertsdam",0,9.07,16.1,1
2023-03-14,"Joubertsdam",2,9.3,16.1,2
2023-03-16,"Joubertsdam",0,9.3,13.9,1
2023-03-16,"Joubertsdam",1,9,13.9,2
2023-03-17,"Joubertsdam",0,NA,NA,1
2023-03-17,"Joubertsdam",0,9.4,14.4,2
2023-03-18,"Joubertsdam",1,6.87,14.9,1
2023-03-18,"Joubertsdam",1,NA,NA,2
2023-03-19,"Joubertsdam",1,9.4,16,1
2023-03-19,"Joubertsdam",1,9.4,16.9,2
2023-03-21,"Joubertsdam",0,9.5,16.8,1
2023-03-21,"Joubertsdam",0,NA,NA,2
2023-03-22,"Joubertsdam",0,8.6,16.6,1
2023-03-22,"Joubertsdam",0,9.8,16.8,2
2023-03-24,"Joubertsdam",1,8.1,15.5,1
2023-03-24,"Joubertsdam",0,NA,NA,2
2023-03-24,"Joubertsdam",1,9.6,15.5,3
2023-03-25,"Joubertsdam",0,9.3,16.4,1
2023-03-26,"Joubertsdam",1,7.04,16.5,1
2023-03-26,"Joubertsdam",0,9.1,16.6,2
2023-03-27,"Joubertsdam",0,7.33,15.9,1
2023-03-27,"Joubertsdam",0,7.7,16,2
2023-03-28,"Joubertsdam",1,8.34,15.9,1
2023-03-28,"Joubertsdam",0,9.47,16.4,2
2023-03-29,"Joubertsdam",0,7.9,16.3,1
2023-03-29,"Joubertsdam",1,8.8,16.4,2
2023-03-30,"Joubertsdam",2,8.3,16.6,1
2023-03-30,"Joubertsdam",1,7.8,17.7,2
2023-03-31,"Joubertsdam",1,8.52,16.8,1
2023-03-31,"Joubertsdam",1,9.7,17.7,2
2023-04-01,"Joubertsdam",1,8.1,16.4,1
2023-04-01,"Joubertsdam",0,8.9,16.8,2
2023-04-02,"Joubertsdam",0,7.54,16.3,1
2023-04-02,"Joubertsdam",0,7.85,16.6,2
2023-04-03,"Joubertsdam",1,8.55,16.4,1
2023-04-03,"Joubertsdam",1,9.6,17,2
2023-04-04,"Joubertsdam",0,8.8,17.1,1
2023-04-04,"Joubertsdam",0,9.98,17.5,2
2023-04-04,"Joubertsdam",0,9.98,17.5,3
2023-04-04,"Joubertsdam",0,10,17.5,4
2023-04-05,"Joubertsdam",1,9.5,16.6,1
2023-04-05,"Joubertsdam",1,8.51,16.5,2
2023-04-06,"Joubertsdam",2,NA,NA,1
2023-04-06,"Joubertsdam",1,9.5,16.7,2
2023-04-06,"Joubertsdam",1,9.67,17.1,3
2023-04-08,"Joubertsdam",1,8.7,17.1,1
2023-04-08,"Joubertsdam",0,7.5,17.1,2
2023-04-08,"Joubertsdam",1,8.7,17.1,3
2023-04-08,"Joubertsdam",1,6.94,17.3,4
2023-04-08,"Joubertsdam",1,NA,NA,5
2023-04-09,"Joubertsdam",2,7.6,17,1
2023-04-09,"Joubertsdam",0,10.6,17.1,2
2023-04-09,"Joubertsdam",1,7.2,17.5,3
2023-04-09,"Joubertsdam",0,NA,NA,4
2023-04-11,"Joubertsdam",1,9.11,17.3,1
2023-04-11,"Joubertsdam",1,9.47,17.4,2
2023-04-11,"Joubertsdam",0,NA,NA,3
2023-04-12,"Joubertsdam",1,9.9,17,1
2023-04-12,"Joubertsdam",1,8.07,17.1,2
2023-04-13,"Joubertsdam",1,8.1,17.3,1
2023-04-13,"Joubertsdam",1,8.1,17.3,2
2023-04-14,"Joubertsdam",1,7.5,17.4,1
2023-04-15,"Joubertsdam",2,9.8,17.3,1
2023-04-15,"Joubertsdam",0,8.3,17.3,2
2023-04-16,"Joubertsdam",0,9.4,17.3,1
2023-04-16,"Joubertsdam",2,8.58,17.3,2
2023-04-17,"Joubertsdam",1,9.63,17.5,1
2023-04-17,"Joubertsdam",2,7.7,17.5,2
2023-04-18,"Joubertsdam",2,8.7,17,1
2023-04-18,"Joubertsdam",2,8.8,17.7,2
2023-04-19,"Joubertsdam",0,8.76,17.5,1
2023-04-19,"Joubertsdam",0,9.3,17,2
2023-04-21,"Joubertsdam",1,9.3,16.6,1
2023-04-21,"Joubertsdam",0,8.63,16.7,2
2023-04-22,"Joubertsdam",0,8.9,16.4,1
2023-04-22,"Joubertsdam",1,9.19,16.3,2
2023-04-25,"Joubertsdam",0,8.4,16.4,1
2023-04-25,"Joubertsdam",0,7.86,16.5,2
2023-04-25,"Joubertsdam",0,9.78,16.6,3
2023-04-26,"Joubertsdam",0,NA,16.6,1
2023-04-26,"Joubertsdam",0,NA,NA,2
2023-04-26,"Joubertsdam",0,NA,NA,3
2023-04-28,"Joubertsdam",0,12,16.2,1
2023-04-28,"Joubertsdam",0,NA,16.2,2
2023-04-29,"Joubertsdam",0,4.91,16.9,1
2023-04-30,"Joubertsdam",2,10,16.5,1
2023-04-30,"Joubertsdam",0,9,16.8,2
2023-05-01,"Joubertsdam",1,8.9,16.7,1
2023-05-01,"Joubertsdam",1,8.5,16.8,2
2023-05-02,"Joubertsdam",0,NA,16.4,1
2023-05-02,"Joubertsdam",1,8.4,16.4,2
2023-05-03,"Joubertsdam",2,8.5,16.5,1
2023-05-03,"Joubertsdam",1,9.5,16.6,2
2023-05-04,"Joubertsdam",0,9.9,16.5,1
2023-05-04,"Joubertsdam",0,8.9,16.8,2
2023-05-05,"Joubertsdam",0,9.6,16.9,1
2023-05-05,"Joubertsdam",1,10,17.2,2
2023-05-06,"Joubertsdam",2,NA,16.6,1
2023-05-06,"Joubertsdam",1,7.8,16.6,2
2023-05-07,"Joubertsdam",0,10.1,16.6,1
2023-05-07,"Joubertsdam",2,8.2,16.8,2
2023-05-08,"Joubertsdam",0,7.4,16.7,1
2023-05-09,"Joubertsdam",3,8.3,16.8,1
2023-05-09,"Joubertsdam",1,8.44,17,2
2023-05-10,"Joubertsdam",2,8.76,17,1
2023-05-10,"Joubertsdam",0,7.2,17,2
2023-05-14,"Joubertsdam",1,8.8,14.9,1
2023-05-14,"Joubertsdam",1,7.7,14.8,2
2023-05-15,"Joubertsdam",2,8.9,15.2,1
2023-05-15,"Joubertsdam",1,8.4,15.3,2
2023-05-16,"Joubertsdam",2,9.9,14.4,1
2023-05-16,"Joubertsdam",0,9.29,14.8,2
2023-05-17,"Joubertsdam",1,8.57,14.6,1
2023-05-18,"Joubertsdam",1,7.8,14.6,1
2023-05-18,"Joubertsdam",1,7.88,14.8,2
2023-05-19,"Joubertsdam",2,6.73,14.5,1
2023-05-19,"Joubertsdam",0,NA,14.5,2
2023-05-19,"Joubertsdam",1,7.9,14.6,3
2023-05-19,"Joubertsdam",1,9.6,14.8,4
2023-05-22,"Joubertsdam",2,9.4,14.8,1
2023-05-22,"Joubertsdam",0,NA,14.9,2
2023-05-23,"Joubertsdam",2,8.5,14.9,1
2023-05-23,"Joubertsdam",1,8.5,14.9,2
2023-05-23,"Joubertsdam",1,9.17,14.8,3
2023-05-24,"Joubertsdam",1,8,14.7,1
2023-05-24,"Joubertsdam",1,8.98,15.2,2
2023-05-24,"Joubertsdam",1,9.4,15.4,3
2023-05-27,"Joubertsdam",1,8.62,15,1
2023-05-27,"Joubertsdam",1,7.4,15.2,2
2023-05-27,"Joubertsdam",1,8.9,15.5,3
2023-05-28,"Joubertsdam",2,7.3,15.4,1
2023-05-28,"Joubertsdam",0,10,15.8,2
2023-05-28,"Joubertsdam",1,NA,15.8,3
2023-05-30,"Joubertsdam",0,9.3,15.9,1
2023-05-30,"Joubertsdam",1,NA,15.9,2
2023-05-31,"Joubertsdam",2,8.31,15.7,1
